Date,Actual,MA,ES,RNN,Equal_Average,GWO_Ensemble
2016-11-22,0.529752487497344,0.6636299014348876,0.5909089997853759,0.5361728,0.5969039028123025,0.5764151023841817
2016-11-23,0.5785890661214831,0.6636299014348876,0.6089749339851653,0.44589332,0.5728327176270223,0.5146397449140395
2016-11-24,0.4567146296363697,0.6636299014348876,0.5228480490381673,0.4174251,0.5346343488360196,0.4951598546323019
2016-11-25,0.5663686689218088,0.6636299014348876,0.5974691211255427,0.50603724,0.5890454192734801,0.555794297645172
2016-11-26,0.6975011686553094,0.6636299014348876,0.739908142784673,0.59755456,0.6670308695651913,0.6184166689316546
2016-11-27,0.812002056502665,0.6636299014348876,0.7788492127157166,0.6146418,0.685706966590749,0.6301089059757483
2016-11-28,0.5777408135996146,0.6636299014348876,0.6323459758217289,0.5913451,0.6291069830164063,0.6141677123717068
2016-11-29,0.4954605194757366,0.6636299014348876,0.593117963163374,0.5357647,0.5975041862707097,0.5761358437540873
2016-11-30,0.5891234745016033,0.6636299014348876,0.6111838973631633,0.44527778,0.5733638596974897,0.5142185525855769
2016-12-01,0.6478483455536879,0.6636299014348876,0.5250570124161653,0.4215388,0.5367419046173991,0.49797473023386496
2016-12-02,0.6554365228790473,0.6636299014348876,0.5996780845035407,0.50821555,0.5905078441821332,0.5572848461913127
2016-12-03,0.855689676137539,0.6636299014348876,0.742117106162671,0.5965353,0.667427444215971,0.6177192361034652
2016-12-04,0.9810508157862088,0.6636299014348876,0.7810581760937145,0.61860865,0.6877655770246607,0.632823306385952
2016-12-05,0.6888421410466274,0.6636299014348876,0.6345549391997269,0.5996164,0.632600416327566,0.6198275225218723
2016-12-06,0.7163564779749652,0.6636299014348876,0.5953269265413719,0.53974485,0.5995672273165494,0.5788593393409395
2016-12-07,0.6663731091593733,0.6636299014348876,0.6133928607411613,0.44668669,0.5745698157537819,0.5151826209175256
2016-12-08,0.5172715068999605,0.6636299014348876,0.5272659757941633,0.42371625,0.5382040414369359,0.4994646873895958
2016-12-09,0.5949621158616402,0.6636299014348876,0.6018870478815387,0.50513834,0.5902184289761928,0.5551792108333635
2016-12-10,0.7067317488909108,0.6636299014348876,0.744326069540669,0.58895665,0.6656375416824548,0.6125333947776498
2016-12-11,0.8602215605689911,0.6636299014348876,0.7832671394717126,0.6152605,0.6873858409136706,0.6305322599381228
2016-12-12,0.6483477650077067,0.6636299014348876,0.6367639025777249,0.6002332,0.6335423337416106,0.6202495713467907
2016-12-13,0.5735644169989937,0.6636299014348876,0.5975358899193699,0.5379767,0.5997141578467947,0.5776494361334403
2016-12-14,0.6371880532801134,0.6636299014348876,0.6156018241191592,0.44545287,0.574894864830831,0.514338360125507
2016-12-15,0.573933802253734,0.6636299014348876,0.5294749391721614,0.4253561,0.5394869768919553,0.500586779317616
2016-12-16,0.7058452257172156,0.6636299014348876,0.6040960112595366,0.50371397,0.5904799593701263,0.5542045586523554
2016-12-17,0.82350495287514,0.6636299014348876,0.7465350329186671,0.5857512,0.6653053700779956,0.6103399889257671
2016-12-18,0.968940124095021,0.6636299014348876,0.7854761028497105,0.6175357,0.688880571539792,0.6320891257812598
2016-12-19,0.790066370235704,0.6636299014348876,0.6389728659557229,0.60608757,0.6362301109375562,0.624255527626601
2016-12-20,0.8302421182526212,0.6636299014348876,0.5997448532973679,0.5412321,0.6015356212673599,0.5798770202724588
2016-12-21,0.9079638436247788,0.6636299014348876,0.6178107874971572,0.44845265,0.5766311134775822,0.5163910150598411
2016-12-22,0.8729500053476656,0.6636299014348876,0.5316839025501594,0.42869708,0.5413369611350456,0.5028729111072114
2016-12-23,0.9856341557962156,0.6636299014348876,0.6063049746375346,0.5017107,0.5905485296607069,0.552833797253372
2016-12-24,0.9584385261818023,0.6636299014348876,0.7487439962966651,0.58064896,0.6643409521381889,0.6068487054447242
2016-12-26,0.7935539916756267,0.6636299014348876,0.7876850662277085,0.616246,0.6891869842312414,0.6312066081475545
2016-12-27,0.6469796417675415,0.6636299014348876,0.6411818293337209,0.6069529,0.6372548788078386,0.6248476521762882
2016-12-28,0.7309814101134903,0.6636299014348876,0.6019538166753658,0.53989863,0.6018274506890542,0.5789645660483504
2016-12-29,0.6867496094090502,0.6636299014348876,0.6200197508751553,0.44801003,0.5772198932395476,0.5160881415988976
2016-12-30,0.8943579781646274,0.6636299014348876,0.5338928659281572,0.42929083,0.5422711994840216,0.5032791963187908
2016-12-31,0.8522792111774355,0.6636299014348876,0.6085139380155327,0.49841845,0.5901874299353167,0.5505810076472295
2017-01-01,0.007371943031569022,0.6636299014348876,0.7509529596746629,0.5763919,0.6636582456178055,0.6039357202134412
2017-01-02,1.0,0.6636299014348876,0.7898940296057065,0.61702853,0.6901841551509927,0.6317420815745309
2017-01-03,0.8487085523942884,0.6636299014348876,0.6433907927117188,0.61044335,0.6391546825998535,0.6272360537212454
2017-01-04,0.7606819413277276,0.6636299014348876,0.6041627800533639,0.54215056,0.6033144128431399,0.5805054847431939
2017-01-05,0.5970256307173281,0.6636299014348876,0.6222287142531532,0.45140186,0.5790868250699689,0.5184090634588114
2017-01-06,0.6447649874754069,0.6636299014348876,0.5361018293061552,0.4325262,0.5440859772502644,0.5054930561217459
2017-01-07,0.8482689101441202,0.6636299014348876,0.6107229013935306,0.49671295,0.5903552518935559,0.5494139904408322
2017-01-08,0.9166186652932357,0.6636299014348876,0.7531619230526609,0.5729394,0.6632437401306965,0.6015732990609728
2017-01-09,0.60942964418263,0.6636299014348876,0.7921029929837045,0.61704814,0.6909270129197024,0.6317555000190032
2017-01-10,0.5700782434440952,0.6636299014348876,0.6455997560897169,0.6116864,0.6403053553481165,0.6280866362728177
2017-01-11,0.5917276685851168,0.6636299014348876,0.6063717434313618,0.5419129,0.6039715193962327,0.5803428727732528
2017-01-12,0.4830405069065383,0.6636299014348876,0.6244376776311512,0.45227754,0.5801150400755408,0.5190082643006444
2017-01-13,0.5903075290309032,0.6636299014348876,0.5383107926841533,0.43297654,0.5449724126741305,0.5058012113108326
2017-01-14,0.7845265331661694,0.6636299014348876,0.6129318647715286,0.49288577,0.58981584487332,0.5467951709565267
2017-01-15,0.9036642007465426,0.6636299014348876,0.755370886430659,0.56860226,0.6625343505976687,0.5986055388420726
2017-01-16,0.6331253448015601,0.6636299014348876,0.7943119563617025,0.6168835,0.6916084580360785,0.6316428503423097
2017-01-17,0.5763950187284231,0.6636299014348876,0.6478087194677148,0.6134273,0.641621967427434,0.6292778597004742
2017-01-18,0.6009038786835579,0.6636299014348876,0.6085807068093598,0.5434208,0.605210466623408,0.5813746655035179
2017-01-19,0.4655666458983666,0.6636299014348876,0.6266466410091491,0.45553008,0.5819355398876821,0.5212338703407058
2017-01-20,0.5570365152796631,0.6636299014348876,0.5405197560621513,0.43548623,0.54654529492366,0.5075185070972259
2017-01-21,0.8243261106131217,0.6636299014348876,0.6151408281495266,0.49099573,0.5899221548381509,0.545501881701236
2017-01-22,0.8824740842212635,0.6636299014348876,0.757579849808657,0.56598145,0.6623970663134101,0.5968121984060792
2017-01-23,0.6128254438006783,0.6636299014348876,0.7965209197397004,0.6173541,0.6925016387189117,0.6319648522240965
2017-01-24,0.5536259260814164,0.6636299014348876,0.6500176828457128,0.6147559,0.6428011709323295,0.6301870102953964
2017-01-25,0.5713930732780602,0.6636299014348876,0.6107896701873579,0.5442074,0.6062089885817743,0.581912912347589
2017-01-26,0.4421247889373585,0.6636299014348876,0.6288556043871472,0.45756558,0.5833503605533746,0.522626696719809
2017-01-27,0.5542715348259493,0.6636299014348876,0.5427287194401493,0.43610993,0.5474895170506359,0.5079452870454232
2017-01-28,0.7512517628623692,0.6636299014348876,0.6173497915275246,0.4873712,0.5894502997486605,0.5430217330716585
2017-01-29,0.8262095710312957,0.6636299014348876,0.759788813186655,0.5621035,0.6618407415081656,0.5941586500297737
2017-01-30,0.535793162620438,0.6636299014348876,0.7987298831176984,0.6167041,0.6930212969611526,0.6315200858503301
2017-01-31,0.5974888047678221,0.6636299014348876,0.6522266462237108,0.6154328,0.6437631155070186,0.6306501709501868
2017-02-01,0.7388715653268721,0.6636299014348876,0.6129986335653558,0.5453925,0.6073403494251299,0.5827238513489275
2017-02-02,0.5748901022012038,0.6636299014348876,0.6310645677651452,0.46057346,0.5850893112773558,0.5246848984883321
2017-02-03,0.6409652927963235,0.6636299014348876,0.5449376828181471,0.43779483,0.5487874728761387,0.5090982128458474
2017-02-04,0.8705923951078233,0.6636299014348876,0.6195587549055226,0.4851808,0.5894564838443762,0.5415229050597795
2017-02-05,0.8853804361079385,0.6636299014348876,0.7619977765646528,0.559785,0.6618042288100071,0.5925721738805978
2017-02-06,0.6039974752003736,0.6636299014348876,0.8009388464956965,0.61701787,0.6938622043705177,0.631734780961885
2017-02-07,0.567610097918237,0.6636299014348876,0.6544356096017088,0.61655533,0.6448736147247028,0.6314182851287418
2017-02-08,0.6016351145970259,0.6636299014348876,0.6152075969433538,0.5468883,0.6085752634046755,0.5837473646134543
2017-02-09,0.4789980149370019,0.6636299014348876,0.6332735311431431,0.46335465,0.586752693245869,0.526587972434515
2017-02-10,0.5774507938890499,0.6636299014348876,0.5471466461961452,0.43859103,0.549789193617108,0.5096430261627454
2017-02-11,0.7258908009093618,0.6636299014348876,0.6217677182835205,0.48204663,0.589148084559075,0.5393782991130973
2017-02-12,0.8259429939181367,0.6636299014348876,0.7642067399426509,0.5565301,0.6614555864553749,0.5903449568114889
2017-02-13,0.6098837318647169,0.6636299014348876,0.8031478098736944,0.61615443,0.6943107145351117,0.631143961549654
2017-02-14,0.4930363048270905,0.6636299014348876,0.6566445729797068,0.6167121,0.6456621892559553,0.6315255511134282
2017-02-15,0.5725005052522779,0.6636299014348876,0.6174165603213517,0.5481075,0.6097179888669683,0.5845816329468236
2017-02-16,0.4956205373876934,0.6636299014348876,0.6354824945211411,0.46618992,0.588434105619427,0.5285280592632466
2017-02-17,0.5825717601424919,0.6636299014348876,0.5493556095741432,0.4396305,0.5508720064772942,0.5103543056836346
2017-02-18,0.817142108690818,0.6636299014348876,0.6239766816615185,0.47967142,0.5890926672544152,0.5377530155173704
2017-02-19,0.6596283550435242,0.6636299014348876,0.7664157033206489,0.5542666,0.6614373922513775,0.5887960849352715
2017-02-20,0.5827753727545129,0.6636299014348876,0.8053567732516924,0.61601186,0.6949995108910101,0.6310464025247985
2017-02-21,0.5509546342311145,0.6636299014348876,0.6588535363577047,0.6174803,0.6466545719359097,0.6320511952239372
2017-02-22,0.5675768395011056,0.6636299014348876,0.6196255236993498,0.5499971,0.6110841721425241,0.5858746163105228
2017-02-23,0.5184277379411947,0.6636299014348876,0.6376914578991391,0.4692996,0.5902069912545002,0.5306559227434977
2017-02-24,0.6267390982209482,0.6636299014348876,0.5515645729521412,0.4404873,0.5518939232587348,0.5109405775075415
2017-02-25,0.7883474870640368,0.6636299014348876,0.6261856450395166,0.4770511,0.5889555518499835,0.535960021758514
2017-02-26,0.5955529445941709,0.6636299014348876,0.7686246666986469,0.5515561,0.6612702261718716,0.586941403038834
2017-02-27,0.571866278532214,0.6636299014348876,0.8075657366296904,0.6150275,0.6954077084475209,0.6303728292407315
2017-02-28,0.7293123736247717,0.6636299014348876,0.6610624997357027,0.6174494,0.6473806013265778,0.632030068311364
2017-03-01,0.7748762424730092,0.6636299014348876,0.6218344870773478,0.5514472,0.612303867069437,0.5868668878471905
2017-03-02,0.6421653585102276,0.6636299014348876,0.6399004212771371,0.4720539,0.5918614027239749,0.5325405820158837
2017-03-03,0.6779160622048159,0.6636299014348876,0.5537735363301393,0.44114095,0.5528481291637105,0.5113878521923567
2017-03-04,0.86516046364794,0.6636299014348876,0.6283946084175145,0.47468403,0.5889028465566611,0.534340305389749
2017-03-05,0.9200385150319897,0.6636299014348876,0.770833630076645,0.54928035,0.6612479589838145,0.5853841701257874
2017-03-06,0.6066708845782637,0.6636299014348876,0.8097747000076884,0.61436695,0.69592385001572,0.6299208438254101
2017-03-07,0.5848909870600878,0.6636299014348876,0.6632714631137008,0.6178622,0.6482545297091487,0.6323125489995534
2017-03-08,0.59966427190002,0.6636299014348876,0.6240434504553457,0.553512,0.6137284430286577,0.5882797399291383
2017-03-09,0.5017308566125223,0.6636299014348876,0.6421093846551351,0.47519323,0.5936441727959734,0.534688736305025
2017-03-10,0.594125152288596,0.6636299014348876,0.5559824997081371,0.44196433,0.5538589098106855,0.5119512637180061
2017-03-11,0.7692170252981991,0.6636299014348876,0.6306035717955125,0.4724961,0.5889098551832962,0.5328431699780086
2017-03-12,0.8807737397470837,0.6636299014348876,0.7730425934546428,0.54693913,0.6612038764957696,0.5837821546837729
2017-03-13,0.5791323510382562,0.6636299014348876,0.8119836633856864,0.6132541,0.6962892117008521,0.6291593369052275
2017-03-14,0.5380070578177598,0.6636299014348876,0.6654804264916987,0.6178014,0.6489705852559243,0.6322709477431352
2017-03-15,0.6262957351328782,0.6636299014348876,0.6262524138333437,0.5552386,0.6150403066046083,0.5894612156114183
2017-03-16,0.5365513928211265,0.6636299014348876,0.644318348033133,0.47791564,0.5952879647045705,0.5365515957033369
2017-03-17,0.6237422792534574,0.6636299014348876,0.5581914630861351,0.44246122,0.5547608623104082,0.5122912724181349
2017-03-18,0.7982800864360472,0.6636299014348876,0.6328125351735104,0.4703045,0.5889156419147135,0.5313435262552195
2017-03-19,0.88934952460785,0.6636299014348876,0.7752515568326408,0.54466236,0.6611812715480588,0.5822242284164527
2017-03-20,0.6346198116944514,0.6636299014348876,0.8141926267636843,0.61214435,0.6966556264013753,0.6283999916189569
2017-03-21,0.5731479526048704,0.6636299014348876,0.6676893898696967,0.6179428,0.649754033787726,0.6323676910570805
2017-03-22,0.5895233101829305,0.6636299014348876,0.6284613772113417,0.55735743,0.616482903034766,0.590911060183142
2017-03-23,0.5147840921690567,0.6636299014348876,0.6465273114111311,0.48092282,0.5970266770099726,0.538609308045314
2017-03-24,0.6049539150203062,0.6636299014348876,0.5604004264641331,0.4432188,0.555749708448106,0.5128096567015434
2017-03-25,0.7976891149990867,0.6636299014348876,0.6350214985515085,0.46845397,0.5890351245060397,0.5300772778166009
2017-03-26,0.8465367615848771,0.6636299014348876,0.7774605202106388,0.54251504,0.6612018203631654,0.5807548883539762
2017-03-27,0.6020186112192474,0.6636299014348876,0.8164015901416823,0.6108657,0.6969657345808008,0.6275250600967162
2017-03-28,0.5395058921630426,0.6636299014348876,0.6698983532476948,0.61789834,0.6504755332253912,0.6323372650401313
2017-03-29,0.6332365059672479,0.6636299014348876,0.6306703405893397,0.5593065,0.6178689147888171,0.5922447475212584
2017-03-30,0.4891936611672518,0.6636299014348876,0.648736274789129,0.4836153,0.5986604950746773,0.5404516930997807
2017-03-31,0.6749200029226864,0.6636299014348876,0.5626093898421312,0.44371578,0.5566516907501511,0.5131497265799904
2017-04-01,1.0,0.6636299014348876,0.6372304619295065,0.46653557,0.5891319772005663,0.5287645746416484
2017-04-02,0.8751072112958188,0.6636299014348876,0.7796694835886369,0.5402607,0.6611866858642664,0.5792122974517669
2017-04-03,0.6413692643109192,0.6636299014348876,0.8186105535196804,0.6094187,0.6972197150530629,0.6265349094084147
2017-04-04,0.6416858465854219,0.6636299014348876,0.6721073166256927,0.6178727,0.6512033110189727,0.6323197272555628
2017-04-05,0.6501806479022417,0.6636299014348876,0.6328793039673377,0.5614217,0.6193102992578646,0.593692104174706
2017-04-06,0.5241900095349717,0.6636299014348876,0.650945238167127,0.48643458,0.6003365728325278,0.5423808290095433
2017-04-07,0.587691206082044,0.6636299014348876,0.5648183532201292,0.4444307,0.5576263211800699,0.5136389288055878
2017-04-08,0.7595250351395901,0.6636299014348876,0.6394394253075044,0.4649511,0.5893401415692109,0.5276803724854053
2017-04-09,0.8466570590637122,0.6636299014348876,0.7818784469666349,0.53817844,0.6612289307700713,0.5777874952049853
2017-04-10,0.567579994883594,0.6636299014348876,0.8208195168976783,0.60795015,0.6974665230997368,0.6255300351381851
2017-04-11,0.5690737342574084,0.6636299014348876,0.6743162800036907,0.61783814,0.6519281085803156,0.6322960716391681
2017-04-12,0.6079179697498105,0.6636299014348876,0.6350882673453356,0.56349677,0.6207383124182674,0.5951120121560267
2017-04-13,0.5657602356883148,0.6636299014348876,0.653154201545125,0.48907423,0.6019527777247015,0.5441870576779172
2017-04-14,0.5687333287101051,0.6636299014348876,0.567027316598127,0.44501564,0.558557619033237,0.514039177756432
2017-04-15,0.6902172467860163,0.6636299014348876,0.6416483886855024,0.46333545,0.5895379148614496,0.5265748394888614
2017-04-16,0.7571390604203911,0.6636299014348876,0.7840874103446327,0.5359567,0.6612246641847364,0.5762672139961691
2017-04-17,0.5957130927515814,0.6636299014348876,0.8230284802756763,0.60627115,0.69764317647951,0.624381147106766
2017-04-18,0.550483735059317,0.6636299014348876,0.6765252433816886,0.6177297,0.652628289423366,0.6322218827318888
2017-04-19,0.5647617252849947,0.6636299014348876,0.6372972307233337,0.5655802,0.6221691071287597,0.5965376301137184
2017-04-20,0.5186014453873213,0.6636299014348876,0.655363164923123,0.49171263,0.6035685653843617,0.5459924298498353
2017-04-21,0.6110248233574865,0.6636299014348876,0.569236279976125,0.44574046,0.5595355475868333,0.5145351503825839
2017-04-22,0.7490199044475068,0.6636299014348876,0.6438573520635004,0.46197364,0.589820296946947,0.525642991737864
2017-04-23,0.8762011283193555,0.6636299014348876,0.7862963737226307,0.53386706,0.6612644454318904,0.5748373543417444
2017-04-24,0.5796577757212824,0.6636299014348876,0.8252374436536742,0.60461605,0.6978277970134684,0.6232486140790958
2017-04-25,0.5518699985334139,0.6636299014348876,0.6787342067596867,0.61768264,0.6533489146595745,0.6321896621509374
2017-04-26,0.5997510179182531,0.6636299014348876,0.6395061941013316,0.56768435,0.623606815978046,0.5979774414412471
2017-04-27,0.4794004984089767,0.6636299014348876,0.657572128301121,0.49427423,0.6051587528490909,0.5477452498463662
2017-04-28,0.6124426410435171,0.6636299014348876,0.5714452433541231,0.4464533,0.5605094826292297,0.5150229251140885
2017-04-29,0.8209047436125811,0.6636299014348876,0.6460663154414984,0.46064323,0.5901131495817099,0.5247326379693494
2017-04-30,0.8000845300490746,0.6636299014348876,0.7885053371006288,0.5316729,0.6612693778300659,0.5733359568404985
2017-05-01,1.0,0.6636299014348876,0.8274464070316723,0.6027843,0.6979535281583886,0.6219951926945394
2017-05-02,0.696929083671414,0.6636299014348876,0.6809431701376847,0.61754024,0.6540377706201177,0.6320922254827184
2017-05-03,0.7099640990698771,0.6636299014348876,0.6417151574793296,0.5697161,0.6250203849461983,0.5993676983309832
2017-05-04,0.5500664870444071,0.6636299014348876,0.6597810916791189,0.49676555,0.6067255156884234,0.5494499836847431
2017-05-05,0.5994730542789166,0.6636299014348876,0.5736542067321211,0.44724408,0.5615093953626408,0.5155640269463451
2017-05-06,0.7986739104197387,0.6636299014348876,0.6482752788194964,0.45947915,0.5904614444702215,0.5239360962655752
2017-05-07,0.9434516494276651,0.6636299014348876,0.7907143004786268,0.52954847,0.6612975560397037,0.5718822784274973
2017-05-08,0.5960139428367236,0.6636299014348876,0.8296553704096703,0.60096914,0.6980848025352729,0.6207531504771797
2017-05-09,0.5494168529536834,0.6636299014348876,0.6831521335156826,0.61745965,0.6547472299195382,0.6320370834251914
2017-05-10,0.5881531194796911,0.6636299014348876,0.6439241208573276,0.5717733,0.6264424376421235,0.6007753706486515
2017-05-11,0.4976864599464253,0.6636299014348876,0.6619900550571169,0.4992358,0.6082852551137797,0.5511402998327828
2017-05-12,0.587159892682097,0.6636299014348876,0.5758631701101191,0.44809765,0.5625302392604755,0.5161480963507945
